,price,bedrooms,sqft_living,grade
12951,246000,3,1990,7
12952,440000,3,1950,7
12953,395000,4,1910,7
12954,305000,3,820,6
12955,160000,3,1470,7
12956,269000,3,1470,7
12957,169500,3,1060,6
12958,690500,4,3130,8
12959,245560,2,1260,7
12960,345000,4,2200,8
12961,383000,4,2580,8
12962,388500,3,1350,8
12963,250000,3,1350,7
12964,455500,3,2290,9
12965,672000,3,1220,7
12966,550000,4,2750,7
12967,487000,3,1430,7
12968,291375,4,2220,7
12969,225000,3,1490,7
12970,519950,5,2440,7
12971,250000,3,2070,8
12972,614950,3,1500,7
12973,599500,4,2020,7
12974,625000,4,2190,8
12975,248500,2,780,7
12976,469950,5,1220,6
12977,525000,3,1840,8
12978,787500,2,2390,8
12979,485000,4,3710,10
12980,310000,2,750,6
12981,280000,5,2110,7
12982,200000,4,1020,6
12983,490000,3,3080,9
12984,146000,3,900,6
12985,500000,5,3720,9
12986,242500,3,940,6
12987,324950,3,1040,7
12988,231500,2,1000,6
12989,300000,3,2080,8
12990,545000,4,2500,9
12991,350000,3,1050,6
12992,467100,3,1620,7
12993,180000,3,1610,7
12994,749000,4,2130,8
12995,245000,3,1460,7
12996,260000,5,1600,7
12997,490000,3,1730,7
12998,565000,4,2280,8
12999,330000,4,2430,8
13000,295000,3,1380,7
13001,725000,3,1790,7
13002,1135000,4,3370,10
13003,680000,3,2920,8
13004,490000,2,2180,7
13005,635000,3,1480,7
13006,750000,3,2350,9
13007,330000,4,2440,8
13008,270000,3,1350,7
13009,340000,3,1970,7
13010,413252,3,1110,7
13011,600000,4,2950,9
13012,726888,5,2970,9
13013,285000,2,720,6
13014,365000,2,770,6
13015,295000,4,1650,7
13016,460000,3,1620,7
13017,230000,3,1510,7
13018,337000,3,1070,7
13019,300000,3,1010,7
13020,2300000,4,3370,10
13021,360000,4,2000,8
13022,585000,3,2060,8
13023,182700,3,1740,7
13024,305000,3,1740,7
13025,309950,3,1880,7
13026,550000,3,960,7
13027,825000,3,3280,11
13028,998500,2,1570,8
13029,644500,4,2990,8
13030,320000,3,1250,7
13031,266950,3,1920,7
13032,633100,4,2470,9
13033,395000,2,960,7
13034,259250,3,940,6
13035,300000,3,1260,6
13036,413000,3,2280,8
13037,435000,3,1740,8
13038,500000,4,2630,7
13039,402000,4,2430,8
13040,777700,3,2260,10
13041,580000,2,1220,7
13042,570000,3,2580,9
13043,174950,2,730,6
13044,300000,2,760,6
13045,435000,3,1740,7
13046,840000,4,3420,10
13047,469000,5,2240,7
13048,870000,4,1920,8
13049,532000,4,2020,7
13050,455000,4,1880,7
13051,201000,3,1010,5
13052,649000,5,3990,9
13053,445500,2,1390,6
13054,475000,3,1230,7
13055,590000,4,2940,10
13056,565000,4,2190,7
13057,110000,1,640,5
13058,375000,3,1670,7
13059,255000,3,1240,7
13060,315000,5,1850,6
13061,496600,4,2020,8
13062,380000,3,1020,7
13063,338950,3,1610,7
13064,542500,5,2730,8
13065,739000,5,2840,7
13066,549000,4,1290,7
13067,252000,3,1670,7
13068,1698890,4,3860,11
13069,735000,4,2460,7
13070,270000,4,1660,7
13071,2250000,3,3420,9
13072,155000,2,1010,5
13073,469000,4,2240,7
13074,305000,4,2340,7
13075,675000,3,1920,7
13076,931000,3,2460,8
13077,385000,3,1470,8
13078,815000,3,3400,9
13079,531000,3,1910,7
13080,386500,4,1400,6
13081,475580,3,1520,8
13082,358000,2,930,6
13083,677500,5,2340,8
13084,868500,3,2920,10
13085,599380,3,1270,7
13086,712000,4,2450,10
13087,350000,5,1380,7
13088,875000,4,2520,8
13089,365000,3,2290,8
13090,452000,4,1660,6
13091,915000,3,2800,7
13092,482500,3,1690,7
13093,425000,3,1180,7
13094,460000,2,1390,6
13095,666570,4,2320,7
13096,390000,3,2270,8
13097,650000,4,2640,7
13098,305000,3,1680,7
13099,250000,3,990,6
13100,438800,4,2770,9
13101,290000,2,950,6
13102,324950,4,2160,7
13103,453000,3,1650,7
13104,556000,3,1800,7
13105,315000,3,1660,8
13106,445830,3,1870,8
13107,1260000,3,3220,10
13108,287200,3,1850,7
13109,525000,4,1580,7
13110,1135000,4,4590,10
13111,381000,3,2700,7
13112,360000,3,1020,7
13113,619000,5,2950,8
13114,535000,2,1780,8
13115,402000,2,710,7
13116,600000,4,4300,10
13117,549950,3,2080,8
13118,300000,4,2360,7
13119,360000,6,2210,7
13120,419000,7,4340,7
13121,510000,3,1320,8
13122,319950,3,1980,8
13123,1180000,5,3960,10
13124,381000,4,2130,8
13125,256900,3,1720,7
13126,346000,5,1790,7
13127,465000,2,1390,7
13128,545000,3,1900,8
13129,516000,2,1640,7
13130,550000,4,2700,8
13131,339950,4,2200,7
13132,417000,3,1310,7
13133,906000,4,2480,8
13134,980000,4,3010,9
13135,555000,4,2450,9
13136,468000,2,1250,7
13137,378000,3,2610,7
13138,430000,4,2010,8
13139,730100,4,3120,9
13140,219000,4,1370,7
13141,570000,3,2420,9
13142,262500,4,1500,7
13143,525000,5,2630,8
13144,520000,2,950,6
13145,417400,3,2680,8
13146,788000,4,3680,9
13147,320000,3,1270,7
13148,950000,6,2330,7
13149,255000,3,960,7
13150,260000,4,1990,7
13151,394000,3,1450,6
13152,575000,4,2280,8
13153,1250000,4,1830,8
13154,385000,3,1650,7
13155,456000,5,2720,7
13156,637000,4,1710,8
13157,485000,5,1420,7
13158,315275,3,1440,7
13159,252500,2,1280,7
13160,240000,2,1320,7
13161,790000,4,2560,7
13162,310000,3,1480,7
13163,1250000,4,2960,10
13164,425000,2,1160,7
13165,548000,3,2110,8
13166,379880,3,1650,7
13167,530000,3,1950,8
13168,695000,3,2600,8
13169,435000,3,1270,7
13170,540000,3,1300,7
13171,425000,3,1790,7
13172,490000,3,1930,8
13173,220000,4,1200,6
13174,540000,4,2050,8
13175,670000,3,1710,7
13176,667500,3,2130,9
13177,585000,3,1700,8
13178,225000,3,1390,6
13179,375000,3,1230,7
13180,335000,3,1490,7
13181,680000,5,2440,8
13182,600000,3,970,6
13183,161000,4,1700,7
13184,220000,4,1700,7
13185,420000,3,1720,8
13186,710000,3,1400,7
13187,626000,4,2570,8
13188,279500,3,1200,7
13189,1610000,4,4390,11
13190,325000,2,1080,7
13191,380000,4,1860,8
13192,470000,4,2150,8
13193,363000,4,2250,8
13194,245000,4,2050,7
13195,525000,3,1010,7
13196,1700000,5,5850,11
13197,658500,4,1900,7
13198,680000,2,1020,7
13199,835000,4,3390,10
13200,595000,4,1990,8
13201,419000,4,3190,9
13202,198900,2,1210,7
13203,1085000,4,3740,10
13204,500000,3,2150,8
13205,575000,4,2440,9
13206,324950,2,1230,8
13207,259000,3,2740,7
13208,551000,2,2260,9
13209,488000,2,1000,7
13210,635000,4,2350,8
13211,395000,3,2300,9
13212,370000,3,1440,7
13213,675000,4,2780,7
13214,402000,3,1200,7
13215,825000,3,3040,10
13216,579000,3,2660,8
13217,455000,5,1510,6
13218,265000,3,1780,8
13219,713500,5,2920,8
13220,240000,3,1550,7
13221,570000,4,2710,9
13222,243800,3,1140,6
13223,543000,2,940,8
13224,1010000,3,2160,10
13225,625000,4,2470,8
13226,459950,4,2800,9
13227,370000,4,2420,9
13228,150000,4,1460,6
13229,683500,3,1820,7
13230,499950,3,1520,8
13231,255000,2,1320,6
13232,279000,3,1920,7
13233,910000,5,2640,10
13234,699000,4,2650,9
13235,1651000,4,3640,9
13236,248000,3,1420,6
13237,429000,3,1540,7
13238,685000,4,1550,6
13239,316000,2,730,6
13240,410000,2,2020,7
13241,299000,3,1200,7
13242,559000,2,1240,7
13243,575000,3,2680,8
13244,602000,3,1640,8
13245,492000,4,1640,7
13246,293500,3,1610,7
13247,481000,3,2290,7
13248,311100,4,2130,7
13249,375000,3,2140,7
13250,1075000,3,4020,10
13251,500000,5,2030,7
13252,553000,3,1380,7
13253,760000,3,1780,8
13254,589500,4,1440,7
13255,840000,5,2790,9
13256,2546000,4,4190,9
13257,1275000,3,3870,9
13258,260000,3,1850,7
13259,430000,3,1550,8
13260,781000,3,1920,8
13261,280000,2,790,6
13262,392000,5,3740,8
13263,466200,3,1340,7
13264,641000,3,1620,7
13265,350000,3,1680,7
13266,450000,3,1610,8
13267,1800000,4,4460,9
13268,185000,3,1200,8
13269,290000,2,1250,7
13270,964000,3,3630,11
13271,2000000,4,4260,11
13272,545000,3,2180,8
13273,609950,3,1760,7
13274,605000,4,1820,7
13275,550000,4,2120,8
13276,905000,4,2730,9
13277,384200,3,2430,8
13278,370000,3,1170,7
13279,717500,3,2090,8
13280,1999000,4,3910,11
13281,365500,2,1140,6
13282,580000,2,1460,7
13283,415000,4,2700,9
13284,272000,2,670,6
13285,600000,3,1880,7
13286,744000,4,1980,8
13287,830000,3,2080,9
13288,322000,3,1380,7
13289,270000,3,1808,8
13290,272450,3,1350,7
13291,605000,3,1760,7
13292,510000,3,1950,7
13293,1125000,4,3170,10
13294,1688000,4,3000,9
13295,162000,4,1460,6
13296,337500,3,1350,7
13297,312000,3,1470,7
13298,740000,4,3350,10
13299,700000,4,3350,10
13300,328000,4,1360,7
13301,241000,3,1020,7
13302,265000,3,1840,7
13303,246000,5,2030,7
13304,271000,4,1490,6
13305,270000,2,2060,7
13306,395000,4,2240,7
13307,340000,3,1460,7
13308,340000,3,2140,7
13309,335000,2,1420,8
13310,435000,2,1060,6
13311,527950,4,1760,7
13312,600000,2,2320,8
13313,667000,3,1770,8
13314,1148000,10,4590,9
13315,417000,3,2040,8
13316,451000,4,1260,6
13317,580000,2,1650,7
13318,570000,4,2380,8
13319,750000,5,2750,7
13320,685000,3,2810,9
13321,275000,3,1340,7
13322,739888,3,2420,8
13323,715000,2,2160,8
13324,800000,4,2450,7
13325,350000,3,1870,7
13326,220000,3,1000,6
13327,452500,3,2240,7
13328,280000,4,2200,7
13329,248000,1,790,6
13330,305000,2,890,7
13331,435010,3,1270,7
13332,678100,3,1850,8
13333,325000,3,1352,8
13334,529950,3,1540,7
13335,440000,3,1640,7
13336,585000,3,1350,7
13337,462608,3,2010,8
13338,350500,3,2080,7
13339,210000,3,1040,7
13340,510000,3,1890,8
13341,280000,3,1810,7
13342,385000,3,1930,7
13343,349000,3,1010,6
13344,252000,3,1740,7
13345,1100000,4,2910,10
13346,375000,3,1330,7
13347,336000,4,2210,8
13348,732000,3,2670,8
13349,200000,2,1000,6
13350,681716,4,3150,9
13351,235000,3,1520,6
13352,257500,3,1690,7
13353,315000,3,1070,7
13354,299950,3,910,6
13355,530000,4,2130,7
13356,766500,2,2230,8
13357,860000,4,3560,10
13358,690000,3,2590,9
13359,551000,4,2040,7
13360,530000,3,2100,7
13361,568000,3,1340,7
13362,749950,3,2770,9
13363,535000,3,2400,9
13364,234300,3,1140,7
13365,190000,2,930,6
13366,525000,4,1820,7
13367,610000,4,1390,7
13368,520000,3,1480,8
13369,375000,2,760,6
13370,600000,3,1580,7
13371,664000,4,1870,8
13372,698000,2,1510,7
13373,418000,3,1250,7
13374,271675,3,2140,7
13375,450000,3,1540,6
13376,759000,3,2950,9
13377,599950,6,2020,7
13378,810000,4,2820,8
13379,331292,3,1660,7
13380,348000,3,1830,7
13381,435000,2,720,7
13382,530000,3,2160,8
13383,227000,3,1510,7
13384,285000,3,1870,7
13385,740000,4,2860,8
13386,246000,3,990,6
13387,260000,3,1910,7
13388,366000,3,1350,7
13389,594950,4,2557,7
13390,608000,3,2610,7
13391,313100,3,1720,6
13392,185000,3,1170,7
13393,455000,2,1140,6
13394,235000,3,2350,8
13395,230000,3,1020,7
13396,770000,4,2730,7
13397,240000,4,1830,7
13398,461000,3,1690,7
13399,1580000,4,2900,8
13400,1822500,4,6380,12
13401,452000,3,1690,7
13402,765000,4,2660,9
13403,1050000,4,4550,9
13404,546000,3,1530,7
13405,781000,3,2070,8
13406,538000,4,1880,7
13407,790000,4,2240,8
13408,696500,4,2540,7
13409,276000,3,1370,7
13410,269000,2,770,6
13411,2415000,5,7880,13
13412,829000,4,2970,8
13413,122000,2,740,6
13414,352500,3,1360,7
13415,249000,4,1280,6
13416,360000,4,1920,7
13417,629500,3,2020,10
13418,1140000,4,3310,9
13419,1550000,2,2950,8
13420,275000,3,1320,7
13421,697000,4,3160,8
13422,379500,2,1640,7
13423,720000,3,2440,10
13424,675000,4,3000,9
13425,1169000,5,2810,9
13426,1100000,3,2390,8
13427,520000,4,2080,7
13428,415000,3,2650,7
13429,415000,3,1060,8
13430,450000,3,1940,7
13431,485000,2,1080,8
13432,294000,3,1700,7
13433,1037000,4,4440,11
13434,690000,3,1580,8
13435,716500,5,3630,11
13436,481000,2,1290,8
13437,575000,4,1960,7
13438,785000,3,2090,7
13439,480000,3,1960,7
13440,720000,3,2120,8
13441,536000,3,2290,7
13442,324900,4,1880,7
13443,265000,2,770,6
13444,545000,3,1530,7
13445,465000,2,1450,7
13446,292500,3,1690,7
13447,860000,4,1880,7
13448,1045000,4,4160,10
13449,495000,4,2140,7
13450,342000,2,1320,7
13451,320000,4,2000,7
13452,444000,3,1460,8
13453,804100,4,3070,10
13454,432000,3,1660,7
13455,230000,6,1810,5
13456,935000,4,3510,11
13457,634950,3,2180,8
13458,780000,6,3300,8
13459,611000,4,2460,8
13460,475999,4,1880,7
13461,565000,3,2290,9
13462,630000,4,2290,8
13463,840000,4,3860,10
13464,790000,3,2640,10
13465,450000,5,2850,7
13466,1272000,4,3020,8
13467,520000,3,1510,7
13468,446800,4,2410,7
13469,652000,3,1470,8
13470,1170000,3,2890,10
13471,745000,4,3490,10
13472,594000,3,1270,8
13473,257000,2,1000,6
13474,485000,4,1430,7
13475,330000,3,1060,6
13476,381000,3,1680,6
13477,849900,2,2280,9
13478,793000,4,2450,8
13479,920000,3,3650,7
13480,455000,2,830,6
13481,975000,4,3490,11
13482,375000,2,1050,8
13483,400000,2,1170,8
13484,447000,3,1220,7
13485,470000,3,1310,7
13486,665000,4,3130,8
13487,295500,3,1590,6
13488,200000,4,1720,8
13489,620000,3,2520,9
13490,434900,3,1520,7
13491,1328000,4,3260,9
13492,1650000,4,3910,10
13493,852500,4,3480,9
13494,790000,3,3040,10
13495,565000,4,2030,8
13496,1127500,6,3870,10
13497,289950,3,1870,7
13498,850000,2,2640,8
13499,505000,4,1940,7
13500,372000,3,1710,7
13501,207000,4,1690,7
13502,780000,3,2340,8
13503,400000,4,1700,7
13504,440250,3,1850,7
13505,585000,2,1370,8
13506,850000,4,2900,9
13507,570000,3,2400,7
13508,869000,4,3740,9
13509,551000,4,2170,8
13510,172380,3,970,6
13511,355000,3,2620,7
13512,728935,4,2980,9
13513,850000,3,2340,9
13514,515000,5,1880,6
13515,215000,2,1480,7
13516,220000,4,2240,7
13517,845000,4,2940,9
13518,390000,1,710,6
13519,135000,4,1460,5
13520,439000,3,1530,8
13521,585000,4,2630,9
13522,620000,5,2230,7
13523,477000,3,960,7
13524,399500,2,1180,8
13525,500000,2,1760,7
13526,432500,3,1340,8
13527,940000,4,2800,9
13528,3168750,5,4330,12
13529,1080000,3,3720,11
13530,229999,4,1670,7
13531,233000,3,1100,7
13532,600000,3,3240,8
13533,334000,4,1680,7
13534,332500,3,1030,7
13535,249900,3,1630,7
13536,310000,3,2610,7
13537,200000,2,1250,6
13538,310000,4,1480,7
13539,230000,3,1390,5
13540,420000,4,1940,8
13541,785000,4,2960,9
13542,1775000,3,4320,10
13543,265000,5,1500,6
13544,295000,2,840,6
13545,896000,4,3560,11
13546,415000,4,2390,9
13547,250000,3,1200,6
13548,1475000,3,2570,11
13549,635000,5,2180,8
13550,905000,3,3450,10
13551,528000,3,2020,7
13552,530000,3,2480,9
13553,310000,3,1140,7
13554,252000,3,1530,7
13555,334500,3,1700,7
13556,370000,3,2150,8
13557,311000,3,1190,6
13558,260000,3,1730,7
13559,217500,3,1400,7
13560,290000,3,2200,7
13561,500000,3,960,6
13562,423500,3,1770,7
13563,715000,4,2970,9
13564,299000,3,1590,7
13565,635000,3,3350,8
13566,806000,4,3370,10
13567,289950,3,1960,7
13568,280000,3,1360,7
13569,479950,3,2780,9
13570,394000,4,3000,7
13571,682000,4,3600,9
13572,409950,2,990,6
13573,1000000,4,2990,9
13574,436000,4,1200,7
13575,279000,3,1530,7
13576,390000,1,1440,7
13577,635000,3,1940,7
13578,304400,4,2140,7
13579,780000,5,2330,7
13580,520000,4,2734,8
13581,580000,3,1950,7
13582,274000,3,1440,7
13583,315000,3,1530,7
13584,390000,4,1910,8
13585,340000,5,1750,7
13586,502000,3,1600,8
13587,260000,3,1750,8
13588,399000,2,940,6
13589,312500,2,880,7
13590,370000,3,1650,7
13591,1240000,4,3820,10
13592,230000,3,1900,8
13593,1275000,4,3720,9
13594,294350,3,1410,6
13595,208950,3,960,5
13596,515000,2,1930,8
13597,965000,4,3420,11
13598,925000,4,3010,9
13599,654500,4,1780,8
13600,364000,4,2080,8
13601,150000,2,1250,7
13602,349950,5,2257,8
13603,585000,3,1670,7
13604,801501,4,2250,9
13605,610000,3,1650,7
13606,382000,5,2880,8
13607,495000,4,3620,9
13608,447500,3,1950,8
13609,575000,4,2280,7
13610,565000,2,1740,7
13611,348580,3,1220,7
13612,459000,4,2260,8
13613,375000,4,1790,7
13614,310000,4,2440,7
13615,210000,3,1400,7
13616,384205,3,1810,8
13617,180000,2,1400,7
13618,310000,2,1400,7
13619,427500,4,2010,7
13620,780000,3,2520,8
13621,1762000,3,3060,10
13622,339950,4,2150,7
13623,820000,3,2880,10
13624,398000,2,1300,8
13625,492000,3,2770,8
13626,240000,4,1780,8
13627,599950,4,3730,10
13628,105500,2,930,5
13629,445000,2,930,5
13630,390500,2,1460,7
13631,255000,3,1310,7
13632,675750,4,2770,9
13633,1640000,3,3140,10
13634,353500,4,1770,7
13635,765000,3,1220,7
13636,563500,4,2190,8
13637,439000,4,1800,7
13638,975000,5,3100,9
13639,469900,3,2270,7
13640,252000,3,1300,6
13641,495000,3,1769,7
13642,570000,6,3370,8
13643,327000,4,1630,7
13644,898000,2,2470,8
13645,300000,4,2600,8
13646,418500,3,1800,8
13647,450000,4,2240,7
13648,403000,3,1960,8
13649,440000,3,1710,7
13650,350000,4,2140,7
13651,240000,3,1400,6
13652,460000,2,890,6
13653,825000,4,1820,8
13654,267500,3,1860,7
13655,201000,3,1220,7
13656,479500,3,2300,8
13657,210000,2,1520,7
13658,445000,2,1440,7
13659,265000,3,1170,7
13660,399000,3,1170,7
13661,785000,4,3200,9
13662,831500,5,4470,11
13663,360000,4,2570,7
13664,655000,3,2370,9
13665,449950,4,1800,7
13666,612000,5,2300,8
13667,575000,3,3240,8
13668,557000,3,2280,9
13669,375000,4,1870,6
13670,369000,3,1820,7
13671,330000,5,2390,7
13672,1031000,4,2110,8
13673,550000,2,980,7
13674,338000,3,1250,7
13675,1900000,4,3680,9
13676,235000,3,2230,7
13677,349950,1,1230,6
13678,300000,5,2093,7
13679,431000,3,1660,7
13680,280000,5,1630,7
13681,295000,4,1677,7
13682,445000,4,2990,7
13683,550000,5,2150,7
13684,515000,4,2890,9
13685,555000,3,3050,9
13686,265000,3,1410,7
13687,597000,4,2280,8
13688,661000,2,1260,7
13689,362764,3,1460,7
13690,427000,4,1600,8
13691,405000,3,2020,7
13692,157000,3,1170,7
13693,246500,3,1170,7
13694,386500,2,1280,7
13695,300000,4,2680,8
13696,240000,3,1770,8
13697,818500,5,4790,9
13698,249000,3,1300,7
13699,580000,4,2610,8
13700,2340000,4,4500,13
13701,333000,4,2100,8
13702,230000,2,1340,7
13703,360500,3,970,6
13704,265000,3,2200,8
13705,490000,2,990,7
13706,600000,2,1180,7
13707,307500,3,980,7
13708,670000,4,2370,8
13709,247200,3,1910,7
13710,2600000,4,5270,11
13711,440000,3,1430,7
13712,700000,4,2490,8
13713,756100,4,2000,8
13714,555000,4,2600,8
13715,830000,5,2880,8
13716,180000,3,1010,6
13717,775000,5,3290,9
13718,220000,4,1530,6
13719,650000,4,2020,9
13720,410000,3,1340,7
13721,339995,4,2180,7
13722,1160000,5,2870,9
13723,440000,3,2070,7
13724,275000,2,930,6
13725,766000,3,2270,9
13726,231500,3,1630,7
13727,472000,3,2770,9
13728,1325000,4,4010,12
13729,265000,4,1970,7
13730,325000,2,790,7
13731,364500,3,1740,7
13732,322500,2,1130,6
13733,338900,3,1180,7
13734,910000,5,2350,9
13735,1015000,5,2350,9
13736,459950,3,1850,6
13737,584950,4,3220,9
13738,252000,3,2050,7
13739,270000,3,1430,7
13740,750000,4,3210,10
13741,775000,3,3520,8
13742,325000,3,2260,8
13743,810000,5,3290,9
13744,409000,2,1640,8
13745,400000,4,1580,7
13746,530000,4,1940,7
13747,580000,3,1580,7
13748,491300,3,1750,7
13749,272000,4,1810,7
13750,599950,3,1970,9
13751,464000,3,1770,8
13752,471001,3,1800,7
13753,230000,3,1500,7
13754,358000,3,940,6
13755,510000,3,2340,7
13756,86500,3,840,6
13757,199950,3,840,6
13758,1712500,3,2940,10
13759,850000,3,3180,9
13760,542000,4,2020,7
13761,102500,2,820,5
13762,718000,3,4060,8
13763,625000,4,2660,8
13764,350000,3,1010,7
13765,216000,2,710,6
13766,340000,3,980,7
13767,505000,3,1100,7
13768,372000,5,2840,8
13769,263850,4,2300,8
13770,1350000,4,5370,11
13771,325000,4,2280,8
13772,289000,2,1010,6
13773,364000,3,1420,7
13774,610000,4,2100,8
13775,531500,4,3110,8
13776,402500,3,2160,8
13777,375000,2,820,5
13778,537500,5,4340,8
13779,375000,3,2100,8
13780,293550,4,1250,7
13781,585000,6,3870,8
13782,225000,2,1360,6
13783,185000,4,1400,7
13784,402000,3,1450,7
13785,585000,5,1880,7
13786,549000,2,1380,9
13787,1810000,3,2910,9
13788,345000,3,1380,7
13789,302500,3,3100,7
13790,218500,4,1400,7
13791,705000,2,1650,7
13792,191000,3,840,6
13793,695000,3,2550,9
13794,350000,2,2820,7
13795,480000,3,1710,7
13796,220000,3,820,6
13797,535000,4,2620,7
13798,1000000,2,2430,10
13799,592000,3,1560,8
13800,775000,4,3060,9
13801,320000,3,1680,7
13802,760000,3,3320,10
13803,640000,3,2390,9
13804,253200,3,1360,5
13805,228000,2,1800,7
13806,325000,3,1160,7
13807,530000,4,4160,8
13808,300000,4,1660,7
13809,418000,3,1410,7
13810,415000,4,2230,8
13811,384000,3,1700,7
13812,325000,3,2070,8
13813,600000,3,2300,8
13814,760000,4,3040,9
13815,168000,2,1220,8
13816,405000,3,960,7
13817,479000,3,1480,7
13818,549000,3,1560,7
13819,215000,3,1100,7
13820,550000,2,900,7
13821,389000,4,2400,7
13822,447500,3,2320,8
13823,540000,5,2570,8
13824,273500,4,1300,7
13825,257000,5,2930,9
13826,199000,2,720,6
